panel,t1_temperature_k,t1_s,t2_temperature_k,t2_s,delta_t_k,log_t1,log_t2,inv_t1_k,inv_t2_k,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_arrt,h2_kj_mol_arrt,h1_kj_mol_fig3,h2_kj_mol_fig3,tp1_1000kps_k_fig3,tp2_1000kps_k_fig3,tnm_dose1,tnm_dose2,delta_h_kj_mol,delta_h_peak_kj_mol,memory_effect_label,source_assignment_method
b,363.0,0.5,383.0,10.0,20.0,-0.3010299956639812,1.0,0.0027548209366391185,0.0026109660574412533,0.0,158.0,158.0,87.40934476400048,162.44980219278744,94.0,155.0,384.0,414.0,0.06812356446259404,0.5796584374693803,0.50449,0.1,1,shared_overlap_visible_markers
b,363.0,1.0,383.0,10.0,20.0,0.0,1.0,0.0027548209366391185,0.0026109660574412533,1.0,158.0,157.0,89.86436687875724,162.44980219278744,98.0,155.0,389.0,414.0,0.09067629437091873,0.5796584374693803,0.50449,0.1,1,shared_overlap_visible_markers
b,363.0,2.0,383.0,10.0,20.0,0.3010299956639812,1.0,0.0027548209366391185,0.0026109660574412533,4.0,158.0,154.0,93.045388993514,162.44980219278744,112.0,155.0,397.0,414.0,0.1201995197194975,0.5796584374693803,0.50449,0.1,1,shared_overlap_visible_markers
b,363.0,5.0,383.0,10.0,20.0,0.6989700043360189,1.0,0.0027548209366391185,0.0026109660574412533,14.0,158.0,144.0,99.44089180213665,162.44980219278744,148.0,155.0,408.0,414.0,0.17295930789812775,0.5796584374693803,0.53708,0.123,1,shared_overlap_visible_markers
b,363.0,10.0,383.0,10.0,20.0,1.0,1.0,0.0027548209366391185,0.0026109660574412533,16.0,158.0,142.0,102.2589139168934,162.44980219278744,155.0,155.0,414.0,414.0,0.22573533264986623,0.5796584374693803,0.53708,0.123,1,shared_overlap_visible_markers
b,363.0,20.0,383.0,10.0,20.0,1.3010299956639813,1.0,0.0027548209366391185,0.0026109660574412533,38.0,158.0,120.0,112.33693603165015,162.44980219278744,156.0,155.0,419.0,414.0,0.2915517620742485,0.5796584374693803,0.53708,0.123,1,shared_overlap_visible_markers
b,363.0,50.0,383.0,10.0,20.0,1.6989700043360187,1.0,0.0027548209366391185,0.0026109660574412533,95.0,158.0,63.0,135.7934388402728,162.44980219278744,157.0,155.0,424.0,414.0,0.40018030391260007,0.5796584374693803,0.53708,0.123,1,shared_overlap_visible_markers
b,363.0,100.0,383.0,10.0,20.0,2.0,1.0,0.0027548209366391185,0.0026109660574412533,122.0,158.0,36.0,147.6864609550296,162.44980219278744,156.0,155.0,427.0,414.0,0.497724419902549,0.5796584374693803,0.53708,0.123,1,shared_overlap_visible_markers
b,363.0,0.1,383.0,20.0,20.0,-1.0,1.3010299956639813,0.0027548209366391185,0.0026109660574412533,0.0,163.0,163.0,82.55181984062106,166.57208723397704,92.0,156.0,377.0,419.0,0.03469962856629516,0.6888968370811791,0.54382,0.123,1,shared_overlap_visible_markers
b,363.0,0.2,383.0,20.0,20.0,-0.6989700043360187,1.3010299956639813,0.0027548209366391185,0.0026109660574412533,0.0,163.0,163.0,84.64384195537784,166.57208723397704,92.0,156.0,380.0,419.0,0.046464713773455735,0.6888968370811791,0.54382,0.123,1,shared_overlap_visible_markers
b,363.0,0.5,383.0,20.0,20.0,-0.3010299956639812,1.3010299956639813,0.0027548209366391185,0.0026109660574412533,0.0,163.0,163.0,87.40934476400048,166.57208723397704,94.0,156.0,384.0,419.0,0.06812356446259404,0.6888968370811791,0.54382,0.123,1,shared_overlap_visible_markers
b,363.0,1.0,383.0,20.0,20.0,0.0,1.3010299956639813,0.0027548209366391185,0.0026109660574412533,1.0,163.0,162.0,89.86436687875724,166.57208723397704,98.0,156.0,389.0,419.0,0.09067629437091873,0.6888968370811791,0.54382,0.123,1,shared_overlap_visible_markers
b,363.0,2.0,383.0,20.0,20.0,0.3010299956639812,1.3010299956639813,0.0027548209366391185,0.0026109660574412533,4.0,163.0,159.0,93.045388993514,166.57208723397704,112.0,156.0,397.0,419.0,0.1201995197194975,0.6888968370811791,0.54382,0.123,1,shared_overlap_visible_markers
b,363.0,5.0,383.0,20.0,20.0,0.6989700043360189,1.3010299956639813,0.0027548209366391185,0.0026109660574412533,14.0,163.0,149.0,99.44089180213665,166.57208723397704,148.0,156.0,408.0,419.0,0.17295930789812775,0.6888968370811791,0.56629,0.123,1,shared_overlap_visible_markers
b,363.0,10.0,383.0,20.0,20.0,1.0,1.3010299956639813,0.0027548209366391185,0.0026109660574412533,16.0,163.0,147.0,102.2589139168934,166.57208723397704,155.0,156.0,414.0,419.0,0.22573533264986623,0.6888968370811791,0.56629,0.123,1,shared_overlap_visible_markers
b,363.0,20.0,383.0,20.0,20.0,1.3010299956639813,1.3010299956639813,0.0027548209366391185,0.0026109660574412533,38.0,163.0,125.0,112.33693603165015,166.57208723397704,156.0,156.0,419.0,419.0,0.2915517620742485,0.6888968370811791,0.56629,0.123,1,shared_overlap_visible_markers
b,363.0,50.0,383.0,20.0,20.0,1.6989700043360187,1.3010299956639813,0.0027548209366391185,0.0026109660574412533,95.0,163.0,68.0,135.7934388402728,166.57208723397704,157.0,156.0,424.0,419.0,0.40018030391260007,0.6888968370811791,0.56629,0.123,1,shared_overlap_visible_markers
b,363.0,100.0,383.0,20.0,20.0,2.0,1.3010299956639813,0.0027548209366391185,0.0026109660574412533,122.0,163.0,41.0,147.6864609550296,166.57208723397704,156.0,156.0,427.0,419.0,0.497724419902549,0.6888968370811791,0.56629,0.123,1,shared_overlap_visible_markers
b,363.0,0.1,383.0,50.0,20.0,-1.0,1.6989700043360187,0.0027548209366391185,0.0026109660574412533,0.0,157.0,157.0,82.55181984062106,167.19195934335025,92.0,157.0,377.0,424.0,0.03469962856629516,0.8229793525209876,0.60562,0.133,1,shared_overlap_visible_markers
b,363.0,0.2,383.0,50.0,20.0,-0.6989700043360187,1.6989700043360187,0.0027548209366391185,0.0026109660574412533,0.0,157.0,157.0,84.64384195537784,167.19195934335025,92.0,157.0,380.0,424.0,0.046464713773455735,0.8229793525209876,0.60562,0.133,1,shared_overlap_visible_markers
b,363.0,0.5,383.0,50.0,20.0,-0.3010299956639812,1.6989700043360187,0.0027548209366391185,0.0026109660574412533,0.0,157.0,157.0,87.40934476400048,167.19195934335025,94.0,157.0,384.0,424.0,0.06812356446259404,0.8229793525209876,0.60562,0.133,1,shared_overlap_visible_markers
b,363.0,1.0,383.0,50.0,20.0,0.0,1.6989700043360187,0.0027548209366391185,0.0026109660574412533,1.0,157.0,156.0,89.86436687875724,167.19195934335025,98.0,157.0,389.0,424.0,0.09067629437091873,0.8229793525209876,0.60562,0.133,1,shared_overlap_visible_markers
b,363.0,2.0,383.0,50.0,20.0,0.3010299956639812,1.6989700043360187,0.0027548209366391185,0.0026109660574412533,4.0,157.0,153.0,93.045388993514,167.19195934335025,112.0,157.0,397.0,424.0,0.1201995197194975,0.8229793525209876,0.60562,0.133,1,shared_overlap_visible_markers
b,363.0,5.0,383.0,50.0,20.0,0.6989700043360189,1.6989700043360187,0.0027548209366391185,0.0026109660574412533,14.0,157.0,143.0,99.44089180213665,167.19195934335025,148.0,157.0,408.0,424.0,0.17295930789812775,0.8229793525209876,0.60674,0.133,1,shared_overlap_visible_markers
